8/20/2004 23:35	8.793755531	95.12109375	199.7559204	385.0732117	378.6226196	42.04236221	48.42176819	44.01171875	79.58211517	1.629688382	132.6985016	181.8952332	197.9282837	200.1300201	203.5578461	6.198004246	5597.756348	96.98287201	95.7731781	5250.629883	1.663596153	2.977154255
8/20/2004 23:40	8.804376602	95.05740356	199.510376	385.0621033	378.5879517	41.80340195	48.0921669	44.08495712	81.06417847	1.629688382	133.2215271	181.9611511	198.0271759	200.1300201	203.0304871	6.24198246	5714.01709	96.80509186	95.58415985	5309.848633	1.680522561	2.965816498
8/20/2004 23:45	8.79830265	94.99371338	199.9754028	385.0509949	378.5532532	42.28022385	48.54461288	44.37428284	81.48320007	1.644947767	133.637207	182.0270691	198.1684265	200.1884155	203.0304871	6.245540142	5644.626953	97.17894745	95.32030487	5209.485352	1.67273581	2.954478979
8/20/2004 23:50	8.805981636	94.74459076	199.9154816	385.039917	378.5185852	42.69332123	48.36483383	44.26441956	80.73977661	1.663991332	134.2129974	182.4238892	198.4029083	200.7892151	203.47435	6.236359596	5516.273926	94.47386169	95.05644226	5166.630859	1.664444804	2.943141222
8/20/2004 23:55	8.811296463	94.78121948	199.5103607	385.0147095	378.4892883	42.23319626	48.09875488	43.99523926	80.12786865	1.764342308	133.9819336	182.2041626	198.1656036	200.7892151	203.2546082	6.265479565	5525.367188	94.77256775	94.79258728	5301.794434	1.656153798	2.924116135
8/21/2004 0:00	8.81058979	94.81784058	199.3900757	384.9793396	378.4638672	42.16727829	48.07644272	43.75199127	79.35391998	1.80364418	133.3568115	181.5504608	197.2690887	199.5235443	202.773407	6.252095699	5496.27832	94.27495575	94.52872467	5370.220215	1.647862673	2.899523973
8/21/2004 0:05	8.81176281	94.85446167	198.7878723	384.9439087	378.438446	42.10135651	48.02574158	43.55423355	79.52999115	1.770073414	132.6799316	181.3720093	196.7417297	199.2770081	202.2243805	6.262324333	5516.749512	95.92463684	94.7664566	5439.649902	1.64351058	2.874932051
8/21/2004 0:10	8.80995369	94.89108276	198.6560364	384.9085083	378.4130249	42.03543854	47.97502899	43.42283249	79.73113251	1.770073533	132.5807343	181.3249207	197.1108856	199.0792389	201.865509	6.241767883	5568.453125	95.80522919	95.01441956	5439.521973	1.645585418	2.850340128
8/21/2004 0:15	8.812586784	94.66642761	198.1919708	384.8731384	378.4078064	41.75725555	48.10251999	43.64256668	79.94789124	1.752220154	133.0451355	181.2778473	196.2275543	199.0319824	201.9853668	6.249062538	5604.626465	95.8315506	95.26239014	5445.844727	1.647660136	2.825747967
8/21/2004 0:20	8.836305618	94.61302948	198.9830017	384.8767395	378.43573	42.26283264	48.19669724	43.99853516	80.04011536	1.690725446	132.9746399	181.0000305	197.3481903	199.4180756	202.1052094	6.243144989	5555.456055	95.50920105	95.51034546	5432.963379	1.649734855	2.799311638
8/21/2004 0:25	8.864337921	94.55961609	199.1016541	384.9086304	378.463562	42.205513	48.21741486	43.99853516	80.13233185	1.690725446	132.8830872	181.3774414	197.2749634	199.6784668	202.5673981	6.256087303	5551.271973	95.18769073	95.66538239	5303.354004	1.651809692	2.77153945
8/21/2004 0:30	8.868236542	94.50621033	198.7984314	384.9405823	378.4914246	42.14818954	48.21741486	43.99853897	80.22454834	1.699697971	132.7915344	181.2950287	196.8102875	199.151474	202.041687	6.257210255	5545.838867	94.49980164	95.75312805	5388.378418	1.655375361	2.7437675
8/21/2004 0:35	8.863025665	94.45279694	198.499588	384.9724731	378.5192871	42.09086609	48.69203568	43.99853897	80.31676483	1.699881077	131.8286743	180.8813782	196.3462067	199.0049744	201.5881653	6.253614902	5562.89502	95.9402771	95.84086609	5424.90918	1.661373496	2.71599555
8/21/2004 0:40	8.855586052	94.24108124	198.7193298	385.0092468	378.57724	42.03354645	48.62988281	43.99853516	81.09484863	1.699881077	131.9609222	180.8813782	196.2110748	198.6481323	201.7569122	6.238575459	5655.553711	96.27140045	95.92860413	5391.305176	1.66737175	2.692385912
8/21/2004 0:45	8.859706879	94.32118988	199.380722	385.0682068	378.6352234	41.94842529	48.72405624	44.38403702	82.19580841	1.724295855	133.7299805	181.6240692	197.4404755	199.2071381	202.6217804	6.252357483	5753.365723	97.44750977	96.01634216	5189.10498	1.673369765	2.687740088
8/21/2004 0:50	8.850276947	94.40129852	199.4905853	385.1271667	378.6931763	42.4889679	49.15347672	44.35767365	81.92622375	1.724295855	134.1776276	181.843811	197.9941864	199.8630371	203.1148529	6.254109859	5528.794922	95.50500488	96.04035187	5172.793945	1.679368138	2.683094025
8/21/2004 0:55	8.880641937	94.69771576	199.6004639	385.1860962	378.7511597	42.60102844	48.65248108	44.33130646	80.5899353	1.841563106	133.3796234	181.9927826	197.7437134	199.9533539	202.6613312	6.25111866	5436.005371	95.01900482	96.01824188	5313.757813	1.682444215	2.6784482
8/21/2004 1:00	8.893996239	94.67848969	199.7103271	385.2450562	378.8091125	42.36371994	48.08557129	44.30493927	79.747612	1.886043906	131.8329468	181.7950287	197.4431305	199.5911255	202.634964	6.246816635	5444.955078	94.90378571	95.99611664	5365.007813	1.685460687	2.673801899
8/21/2004 1:05	8.928342819	94.19085693	199.4366455	385.2466736	378.7859802	42.07660294	48.08557129	44.27856827	80.46464539	1.882992148	132.357254	181.5537567	196.9895782	199.3439178	202.711441	6.251177311	5690.879883	97.9392395	95.97397614	5360.222168	1.688477159	2.676187515
8/21/2004 1:10	8.921555519	94.08100128	199.346756	385.2321167	378.7629089	42.22309113	48.53646469	44.37922668	81.39408875	1.829355717	134.1412048	181.6269989	197.4536591	199.8399811	202.843277	6.249171734	5715.32666	97.42271423	95.95185089	5242.918457	1.691493511	2.680556059
8/21/2004 1:15	8.920377731	93.97113037	199.2568665	385.2175293	378.7397766	42.07367325	48.24114609	44.29682159	80.67919159	1.770073533	134.6186676	181.9492798	197.4286041	200.5136566	202.9750977	6.254101753	5494.540527	94.7614975	96.0929184	5172.99707	1.692840934	2.684924603
8/21/2004 1:20	8.919088364	93.86125946	199.1669769	385.2029724	378.7166748	42.45480728	48.82387161	44.21442413	79.70947266	1.770073533	133.1907043	182.0223999	197.3627014	200.4477539	203.0621185	6.251241207	5458.273926	94.88127899	96.35215759	5376.351074	1.692979693	2.689293146
8/21/2004 1:25	8.928144455	93.639328	199.0770874	385.1610718	378.6719055	42.33495331	48.13830566	44.13202286	79.42050934	1.799066186	132.1039581	181.9025269	197.2967682	199.9190826	202.5637665	6.263848305	5545.600586	96.28551483	96.61139679	5367.421387	1.693118334	2.692388535
8/21/2004 1:30	8.917277336	94.03118134	198.811615	385.0746155	378.5917969	42.07873917	48.44593048	44.0496254	79.8055954	1.799798608	132.2787628	181.5669403	197.2308502	199.651001	202.1207886	6.244337559	5612.919922	95.4825058	96.87062836	5313.501465	1.693257093	2.69340539
8/21/2004 1:35	8.919836044	93.84807587	199.5029449	384.9881592	378.5116882	42.23086929	48.45472336	44.4731636	80.55665588	1.748710752	132.4535522	181.632843	197.2743683	199.7740479	202.7239532	6.243076801	5640.4375	98.11815643	97.06188202	5215.552246	1.692965269	2.694422245
8/21/2004 1:40	8.919057846	93.54334259	199.5441437	384.9016724	378.4316101	42.38299179	48.97878647	44.36768723	81.52836609	1.748710632	133.7470703	182.1639862	197.4507294	199.9937744	203.3469238	6.238451958	5752.949707	96.6415329	96.94346619	5168.254395	1.690713406	2.695439339
8/21/2004 1:45	8.918021202	93.46623993	199.5853577	384.8471375	378.3514709	42.21210861	48.24378204	43.86669159	80.48006439	1.721804619	133.9906769	182.0698242	197.3774872	200.1827545	202.8601227	6.248267174	5464.189453	95.36958313	96.82504272	5315.103516	1.688461423	2.697490215
8/21/2004 1:50	8.921628952	93.3891449	199.8103027	384.9379883	378.3912354	42.205513	48.74477386	43.86669159	79.81383514	1.77123332	133.0540619	181.975647	197.304245	200.0813293	202.7586975	6.247163296	5536.459961	96.05906677	96.70662689	5323.445801	1.686209321	2.704251289
8/21/2004 1:55	8.908932686	93.31204987	199.3775024	385.0288696	378.4309998	42.20661163	48.08557129	43.86669159	79.97660828	1.785332918	132.5867004	181.9360962	197.2310028	199.7608795	202.6572723	6.24997139	5631.749023	96.42094421	96.58820343	5284.234863	1.683957219	2.711012363
8/21/2004 2:00	8.909024239	93.55281067	199.4789276	385.1197205	378.4707642	42.26154709	48.14490128	43.86669159	80.13936615	1.785332918	132.7351379	181.4324799	197.0397034	199.681778	202.315918	6.263325691	5602.279297	96.79860687	96.43264008	5301.153809	1.676466942	2.717773438
8/21/2004 2:05	8.911081314	93.56044006	199.5803528	385.2105713	378.5105286	42.31647873	48.13830566	43.86669159	80.53927612	1.774712563	133.1425018	181.8965302	197.4707184	199.9498291	202.8670044	6.244999886	5684.571777	97.07197571	96.21646881	5203.375488	1.668869615	2.724534512
8/21/2004 2:10	8.9190588	93.56806946	199.7388916	385.185791	378.4949341	42.37141418	48.53646469	43.76451874	80.92776489	1.772820234	134.797821	182.404129	197.4319458	200.0324554	203.2480316	6.243115425	5784.549805	95.46151733	96.00028992	5188.420898	1.661272287	2.724332094
8/21/2004 2:15	8.915281296	93.57570648	199.2922363	385.1284485	378.4637451	42.29779816	48.0994873	44.28199768	79.38259888	1.794305205	134.3253937	181.9021912	197.3931732	199.6889648	202.7285614	6.246357918	5351.785645	94.86907196	95.78412628	5285.559082	1.65367496	2.722165585
8/21/2004 2:20	8.913655281	93.58332062	199.2323151	385.0710449	378.4325562	42.10843277	48.13611221	44.39186096	79.19824982	1.818903208	132.0665588	181.7138367	197.0054016	199.5691071	202.6626587	6.242005348	5493.754883	95.10559082	95.56794739	5424.695801	1.646077752	2.719999313
8/21/2004 2:25	8.931341171	93.65673065	198.7424011	385.0137024	378.4013367	41.9286499	48.17273712	44.15673828	79.42866516	1.811534286	131.6774597	181.1538391	196.3066559	199.1148376	202.281189	6.251582146	5690.33252	95.64234161	95.64807892	5377.034668	1.656450868	2.717833042
8/21/2004 2:30	8.924741745	93.42784882	198.9072113	384.9562988	378.3925476	41.9121666	48.20935822	43.91503525	80.0949173	1.766106129	131.7797241	180.8430328	196.9482727	199.1148376	202.3910522	6.233289719	5680.786621	96.76818085	95.94277191	5277.323242	1.667190909	2.715666771
8/21/2004 2:35	8.919327736	93.11825562	199.071991	385.0129395	378.4202881	42.06781769	48.84233475	44.10400391	80.91905975	1.678518057	133.1125946	180.9628754	197.0947723	199.3345947	202.5009308	6.251543522	5683.174805	97.93647766	96.23747253	5262.336914	1.677930832	2.726494551
8/21/2004 2:40	8.91731739	93.32752991	199.8747406	385.1017151	378.447998	41.9213295	49.08462524	44.14080811	82.46681213	1.678518057	134.8921204	181.9163208	197.7470093	199.9882813	203.5710297	6.25536108	5863.580078	98.20017242	96.53216553	5016.171875	1.688670754	2.740987539
8/21/2004 2:45	8.919866562	93.41960144	200.0545044	385.1905212	378.475769	42.15277863	48.93813324	44.16828156	82.11187744	1.724295974	136.2614899	182.5452118	198.0601349	200.7496643	203.2696838	6.246156216	5648.102539	96.16458893	96.65505219	5093.698242	1.699410677	2.755480289
8/21/2004 2:50	8.909672737	93.25057983	200.2684479	385.2792969	378.5034485	42.15277863	48.66566467	44.19574738	79.98901367	1.791436553	135.3422699	182.4133453	198.2908478	200.5469513	203.5522003	6.252925396	5335.717285	94.54615021	96.65353394	5344.96875	1.698585629	2.769973278
8/21/2004 2:55	8.903524399	92.84828949	199.7608795	385.2837219	378.4326782	42.15278244	48.28992462	44.22321701	79.39756775	1.791436553	133.5254974	182.2815094	197.6316376	200.1906586	203.4326019	6.246587276	5562.240234	94.55521393	96.65200043	5282.802734	1.697524309	2.782871962
8/21/2004 3:00	8.907855988	92.69562531	199.2203217	385.1505737	378.3598633	42.15277863	48.08557129	44.25068283	79.51963806	1.943904281	133.2431946	181.6882324	197.2427216	199.6290131	202.7219849	6.244679928	5609.658203	96.13851929	96.65048218	5306.558105	1.696462989	2.79316926
8/21/2004 3:05	8.915876389	92.56973267	199.3686371	385.0173645	378.2870178	42.15277863	48.08557129	44.20194244	79.641716	1.947080851	133.0535278	181.776123	197.3786316	199.1754913	202.3317413	6.241743565	5487.279785	96.10079193	96.6489563	5281.819824	1.695401669	2.803466797
8/21/2004 3:10	8.912307739	92.44384003	199.5334167	384.8842468	378.2142029	41.9352417	48.08557129	44.39029312	80.9822464	1.947080851	133.8151245	181.8640289	197.5307465	199.7938385	203.0041199	6.236606598	5735.846191	96.53710938	96.48551941	5235.633789	1.695007086	2.813764095
8/21/2004 3:15	8.926054001	92.26715088	199.7553558	384.7510376	378.1856689	42.33240891	48.649189	44.03329468	81.69835663	1.791436553	134.768219	182.4107056	197.7676849	200.1234131	203.5314789	6.243281841	5747.176758	96.55667114	96.2048645	5114.932617	1.695700526	2.824061632
8/21/2004 3:20	8.915158272	92.19969177	199.8103027	384.8395386	378.1891479	42.41480637	48.48439026	44.09321976	80.82064819	1.768765569	134.7722626	182.4217224	197.8276062	200.237381	203.0304871	6.245870113	5436.743164	95.15366364	95.92420197	5225.272461	1.696394086	2.836726189
8/21/2004 3:25	8.910824776	92.13223267	199.8652344	384.9325256	378.192627	42.69771576	48.5865593	44.46657181	79.84690857	1.751762509	134.1998291	181.975647	197.8875427	200.2059784	203.0304871	6.242988586	5443.598633	95.26352692	95.64353943	5214.056641	1.697087526	2.849439383
8/21/2004 3:30	8.909237862	92.06477356	199.920166	385.0255432	378.1960754	42.55122375	48.48373032	44.71047592	79.93179321	1.763847828	133.983429	182.0437622	197.7068024	200.1745758	203.0304871	6.243721485	5645.865723	95.52736664	95.45329285	5291.305176	1.697780967	2.862152576
8/21/2004 3:35	8.903879166	91.68795776	199.9751129	385.1185608	378.2133484	42.25561142	48.47120667	44.00512314	80.29730225	1.818903208	133.7510376	182.1536407	197.2493286	200.1431885	202.566864	6.246220589	5544.648926	95.3975296	95.41056061	5207.946777	1.696169853	2.874865532
8/21/2004 3:40	8.91674614	91.69528198	199.7529602	385.1271057	378.285675	42.38745117	48.59151077	43.72826004	80.81789398	1.818903208	133.9169006	182.263504	197.3591766	199.5543213	203.0305023	6.24484396	5736.369141	96.0040741	95.36784363	5256.408203	1.694511414	2.888425827
8/21/2004 3:45	8.91298008	91.7026062	200.1432037	385.1118469	378.3579712	42.51928711	48.56404114	44.29561996	80.64788055	1.779229283	134.442276	182.5827942	197.4690552	200.0904694	203.5341187	6.264170647	5731.608887	95.60457611	95.32511139	5172.612305	1.692853451	2.902225494
8/21/2004 3:50	8.865094185	91.70993042	199.9058838	385.0965881	378.4302979	42.75660324	48.53657913	44.3835144	80.44823456	1.773125529	134.5494995	182.5134125	197.8843384	200.4068604	202.9513855	6.252833366	5557.860352	94.87517548	95.28238678	5162.529297	1.691195011	2.916024685
8/21/2004 3:55	8.805620193	91.71724701	199.7345123	385.0813293	378.5025635	42.14275742	48.5091095	44.47140884	80.28266144	1.773125529	134.351532	182.4440308	198.046936	200.6771545	203.3495483	6.249391079	5566.524414	96.45490265	95.24469757	5167.977051	1.691164017	2.929824114
8/21/2004 4:00	8.803538322	91.70507813	199.5103607	385.0569763	378.4459839	42.11639023	48.48164749	44.31495667	80.23625183	1.773125529	134.2684631	182.3746338	197.756897	200.0772858	203.2176971	6.246253967	5651.79248	96.24660492	95.21522522	5190.258789	1.693788052	2.938131332
8/21/2004 4:05	8.792756081	91.85765839	199.4246674	385.0177307	378.3868103	42.09002304	48.23059845	44.26222229	80.18983459	1.823709846	134.4111481	182.0848846	197.2295532	199.9443359	202.8531036	6.254365444	5644.270508	95.83702087	95.18574524	5212.828125	1.696412086	2.93747735
8/21/2004 4:10	8.797708511	92.01025391	199.3775787	384.9784851	378.3275452	42.06365204	48.21741486	44.2094841	80.14342499	1.798972845	134.4421539	182.1790619	197.5327606	199.8894043	202.7332458	6.250587463	5570.238281	94.96501923	95.15626526	5215.552246	1.699036121	2.936823606
8/21/2004 4:15	8.797399521	92.06164551	198.9830017	384.93927	378.2683716	42.03728485	48.64193726	44.11313629	80.09700775	1.791436553	134.4311371	182.2732391	197.2328339	199.8344879	202.3976593	6.251416206	5604.326172	94.94796753	95.12678528	5223.414063	1.701660037	2.936169624
8/21/2004 4:20	8.801691055	91.66668701	199.5631104	384.9042053	378.2176208	42.00775528	48.10150146	43.96101379	79.86009216	1.791436553	134.4201202	182.0151825	197.0680389	199.779541	202.3125763	6.24896431	5638.271484	95.24416351	95.36386108	5217.197266	1.705539942	2.934352398
8/21/2004 4:25	8.79490757	91.76363373	199.2994232	384.8882141	378.1725464	42.04730606	48.1289711	43.85351181	79.50478363	1.774040937	133.8947754	181.5718842	196.9131317	199.3785248	202.2526245	6.253102779	5516.726074	94.93354797	95.60637665	5247.618164	1.711468697	2.927232981
8/21/2004 4:30	8.804035187	91.86057281	199.177475	384.8722229	378.1274719	42.02093506	48.15643311	44.07104874	79.47386169	1.745658755	133.233902	181.6542816	197.1108704	199.3697357	202.1927032	6.245620728	5501.697266	94.58067322	95.84888458	5291.112793	1.717397571	2.920113802
8/21/2004 4:35	8.801813126	92.170784	199.0126801	384.8562622	378.0823975	42.02093506	48.18390274	43.81132507	80.29007721	1.745658755	133.1974945	181.7366791	196.6468048	199.401123	202.132782	6.244600296	5736.227051	95.54019928	96.09140015	5247.554199	1.723326564	2.912994385
8/21/2004 4:40	8.800073624	91.48960876	199.4576263	384.8402405	378.0653992	42.02093506	48.21137238	43.94316483	80.49238586	1.738105536	133.8617401	181.8190918	196.7786407	199.4325104	202.2196808	6.249166012	5639.508789	96.01238251	95.8992691	5154.411133	1.729255319	2.905874968
8/21/2004 4:45	8.80480957	91.55370331	199.5301361	384.9488831	378.1607666	42.02093506	48.49898529	44.24134827	80.4099884	1.712088466	134.3946686	181.9014893	197.2229462	199.4638977	202.1141968	6.246552944	5561.573242	96.1359024	95.58454895	5180.51709	1.721684933	2.901674747
8/21/2004 4:50	8.780191422	91.64525604	199.7608795	385.0600586	378.256134	42.02093887	48.5460701	44.18641281	80.32758331	1.712088466	134.4099274	181.8793945	197.4536743	199.7988739	202.9803925	6.244368076	5652.101563	95.76022339	95.26982117	5117.282715	1.713839293	2.897533894
8/21/2004 4:55	8.800470352	91.73681641	199.2361298	385.1712341	378.3514709	42.15013885	48.59315491	44.13147736	80.24518585	1.712088346	134.4251862	182.0771637	197.2646942	199.6825409	202.4793854	6.255885124	5542.339355	95.40840149	94.95509338	5274.64209	1.705993652	2.89339304
8/21/2004 5:00	8.792458534	91.82836151	199.1043091	385.2823792	378.4468384	42.28198242	48.48957062	44.0765419	80.06121826	1.748710632	134.1015167	181.8569946	197.1240692	199.5662079	202.3475647	6.250611782	5471.450195	95.40963745	94.86309052	5233.945801	1.698148012	2.889252186
8/21/2004 5:05	8.803926468	91.80456543	198.9724579	385.1963501	378.4934692	42.41381836	48.53665543	44.02160645	80.22252655	1.806695819	133.7549133	181.6427612	196.8554535	199.3521576	202.2157135	6.247871399	5619.51416	94.69856262	95.13446045	5282.73877	1.701748371	2.884658098
8/21/2004 5:10	8.801630974	91.65898895	198.8379822	385.054657	378.4670715	42.08026505	48.58373642	44.19869232	80.38383484	1.806695819	133.7695313	181.3065796	196.7812805	198.8643494	201.9889526	6.243885994	5614.008789	96.20750427	95.40583801	5228.562012	1.708576918	2.879936218
8/21/2004 5:15	8.800055504	92.21839142	199.2862396	384.9129333	378.4406433	42.31098175	48.99020004	44.378479	80.63134766	1.767815113	134.0045166	181.4614716	196.8340149	199.4576416	202.5426941	6.251963139	5616.419434	96.25376129	95.67721558	5169.79248	1.715405703	2.875214338
8/21/2004 5:20	8.799722672	91.91901398	199.5674896	384.7712402	378.4142456	42.50215149	48.88878632	44.76321793	80.90219879	1.759880424	134.7227478	181.8549194	197.5459442	199.8329315	202.7623901	6.253956795	5681.571777	95.45426941	95.94858551	5123.990723	1.722234249	2.87049222
8/21/2004 5:25	8.795147896	91.42134857	199.0078125	384.7444763	378.3878174	42.66318893	48.78736877	44.23484039	80.34088898	1.757866263	134.6224365	181.750824	197.0476074	199.7450409	202.5558624	6.243994713	5562.549316	95.94142914	95.92186737	5185.173828	1.725083113	2.861007214
8/21/2004 5:30	8.796396255	91.59136963	198.8914948	384.8008728	378.3792725	42.56901169	48.43688583	44.08271408	79.78087616	1.757866144	134.0992432	181.646759	196.9157715	199.6571503	202.5031281	6.246803284	5505.258301	95.1654129	95.88905334	5275.603516	1.725049853	2.848073244
8/21/2004 5:35	8.801147461	91.76140594	198.7751617	384.8572388	378.375824	42.18463898	48.32055664	43.93058395	79.98474121	1.793267727	133.4217377	181.5426483	196.7839203	199.3093262	201.7911835	6.245503426	5667.384277	94.93774414	95.85623932	5262.785645	1.725016832	2.835139275
8/21/2004 5:40	8.791516304	91.95288849	198.4424591	384.9136353	378.372345	42.23957443	48.20422745	43.79748154	80.19837189	1.801464319	133.5059662	181.2769012	196.4780579	198.7588806	202.2130737	6.252236366	5665.075195	95.16129303	95.82344055	5281.307617	1.724983573	2.822205067
8/21/2004 5:45	8.79973793	92.4444046	198.8036957	384.9700317	378.3688965	42.29450607	48.08789825	43.96228027	80.58735657	1.797540426	133.617157	181.2769165	196.6977844	198.9698181	202.0529938	6.251411438	5690.022949	96.43009949	95.79062653	5198.504883	1.724950314	2.809270859
8/21/2004 5:50	8.809167862	92.60134888	198.5830994	385.0082092	378.3654175	42.34944153	48.85419846	44.24903488	80.88908386	1.797540307	133.9225464	181.7910767	196.9948578	199.4623566	201.9588165	6.2445755	5743.772461	96.30574036	95.67469788	5179.213379	1.713558912	2.796553612
8/21/2004 5:55	8.803534508	92.75830841	199.0753021	385.04599	378.361969	42.40437317	48.65643692	44.71047592	80.67163849	1.795048952	134.4674072	181.7178192	196.7615051	199.4152527	201.8646545	6.264126778	5677.619629	94.10001373	95.5570755	5158.94043	1.701935649	2.783840418
8/21/2004 6:00	8.790384293	93.06435394	199.0357361	385.0837402	378.35849	42.35712814	48.38550949	44.10894775	79.22299957	1.782281041	133.8187866	181.1213226	197.0186005	199.3681793	202.0515747	6.248127937	5479.900879	93.7375946	95.43945313	5268.062012	1.690312266	2.771127462
8/21/2004 6:05	8.793244362	93.67595673	198.673172	385.121521	378.355011	42.4823761	48.22071075	44.08148193	78.37473297	1.855525374	132.3349762	180.5385895	196.2506409	198.7404175	201.3165894	6.256141663	5497.158691	93.50756836	95.32183075	5333.091309	1.678689003	2.75841403
8/21/2004 6:10	8.804552078	94.1337204	197.5130005	385.0341187	378.351532	42.07235336	47.94055176	44.05401611	78.59599304	1.855525374	131.3721161	180.3781891	195.6606293	197.9414673	200.6818695	6.246040344	5666.336914	96.11690521	95.27809143	5389.489746	1.681296229	2.749343157
8/21/2004 6:15	8.805206299	94.7715683	197.622879	384.9113464	378.3242798	42.13827515	48.09267426	44.02655029	78.88729858	1.773125648	130.8924408	180.2683258	195.3988495	197.514328	200.399353	6.247720242	5661.314453	96.39690399	95.57093048	5329.716309	1.687917113	2.741299629
8/21/2004 6:20	8.795984268	95.15000153	197.7327271	384.7885742	378.2965393	42.20419312	48.45472336	43.99908447	80.11138153	1.689046979	131.4984741	180.4726715	196.0001068	198.2359161	201.0001526	6.24441433	5801.141113	97.19283295	95.86377716	5131.146973	1.694538116	2.733255625
8/21/2004 6:25	8.810411453	93.92498016	198.7984314	384.665802	378.2688293	42.2701149	48.62465668	44.0569191	81.77372742	1.653614998	134.0296631	181.1318665	196.7021942	199.2994232	202.2262726	6.255610943	5950.930664	96.477211	96.15661621	4934.714355	1.701159	2.725211859
8/21/2004 6:30	8.809802055	93.53312683	199.1609802	384.6133728	378.2410583	42.68013763	49.10074234	44.55226898	80.75778198	1.651051402	134.9628448	181.5989532	196.702179	199.5103607	202.0498047	6.254560947	5631.249023	95.51368713	96.37065125	5022.004395	1.707780004	2.718823671
8/21/2004 6:35	8.806941032	94.48165131	198.5479126	384.6756897	378.2031555	42.68013382	48.37314987	44.18970108	79.23581696	1.748710632	133.1733093	181.115387	196.2275543	199.2532806	201.8976746	6.253517628	5491.890137	94.84037018	96.56245422	5251.142578	1.716673732	2.715137005
8/21/2004 6:40	8.804057121	93.3160553	198.5479279	384.7379761	378.1578674	41.77703094	48.41435242	44.51931	79.43697357	1.796548367	131.2765961	180.950592	195.8979492	198.9368439	201.7455597	6.245289803	5716.731445	95.95370483	96.7542572	5324.375	1.726208329	2.7114501
8/21/2004 6:45	8.805827141	93.43257904	198.1639557	384.800293	378.1125793	41.88689804	48.45555115	44.16168213	80.00611115	1.84942174	131.9458618	180.9670715	196.1352692	198.460907	201.6280365	6.266866207	5793.381348	97.07213593	96.81166077	5160.713867	1.735743284	2.707763433
8/21/2004 6:50	8.806101799	93.54910278	198.4111481	384.8625793	378.0673218	41.99676514	48.77114105	44.24408722	80.93080902	1.739555001	133.5258179	181.0758362	196.3363342	199.0621033	201.710434	6.240961552	5845.679688	96.80738831	96.2568512	5066.716797	1.745277882	2.704076529
8/21/2004 6:55	8.80654335	93.43424225	198.8874207	384.9438782	378.0476685	42.28461075	48.40763855	44.32648849	80.79424286	1.739555001	134.457489	181.4722595	196.7984314	199.2928314	202.0708923	6.244956017	5810.187012	96.49342346	95.70204926	4948.280273	1.751931667	2.700296164
8/21/2004 7:00	8.803056717	93.82839203	198.8247986	385.0389099	378.1305237	42.28461838	48.78432465	44.63136673	79.90937042	1.779914021	134.2525787	181.2924652	196.6006622	199.4411469	202.0237885	6.256484032	5595.232422	93.60522461	95.14724731	5149.946289	1.753884315	2.696447372
8/21/2004 7:05	8.812150955	93.94284058	198.2658081	385.1339111	378.2133484	42.28461075	48.37950134	44.56545258	79.28229523	1.84942162	133.7465363	181.0263977	196.3198395	199.2763519	201.9767151	6.248012066	5627.916504	95.12104797	94.59243011	5309.335449	1.755836964	2.69259882
8/21/2004 7:10	8.819613457	95.73778534	198.0996704	385.2289429	378.2961731	42.3140831	48.41827393	44.09873581	79.47609711	1.843241811	131.3365173	181.1272278	196.3784485	198.7298737	201.3749695	6.252437115	5655.862793	94.70389557	94.54541016	5280.922852	1.757789731	2.688750267
8/21/2004 7:15	8.807222366	97.50022888	198.2447052	385.3014832	378.3790283	42.39163971	48.45705414	44.52590179	79.99206543	1.811517715	131.1426086	181.2435455	196.4516754	198.8617249	200.7760162	6.242976189	5755.174805	96.97132874	94.8660965	5171.031738	1.759742379	2.685719013
8/21/2004 7:20	8.824647903	97.32444763	198.6797791	385.2716675	378.3924866	42.46918869	48.85118484	44.52590179	81.38035583	1.763969779	133.7333374	181.3598785	196.5249481	198.9935455	201.9575195	6.241664886	5925.615234	97.94687653	95.18678284	4994.359863	1.760192156	2.686412573
8/21/2004 7:25	8.826319695	97.80419159	198.6797791	385.2418213	378.386322	42.54674149	48.70992661	44.52590179	81.45187378	1.763969898	135.0180817	181.4904785	196.8102875	199.2862396	201.8561096	6.254195213	5774.384766	94.81394958	95.48273468	5004.849121	1.758189917	2.687106133
8/21/2004 7:30	8.817316055	97.02780914	198.6797791	385.2120361	378.3802185	42.41645432	48.56867218	44.52590179	79.81933594	1.739555001	134.3299713	181.3586426	196.6784515	199.6092377	201.7546844	6.25984478	5506.07373	93.63155365	95.73832703	5230.52832	1.756187558	2.687799454
8/21/2004 7:35	8.819743156	95.04059601	198.2051544	385.1821899	378.3740845	42.04730225	48.45472336	44.52590179	79.42909241	1.894283772	131.1264343	181.0240021	195.9770355	198.6138458	201.5110168	6.262605667	5649.816895	95.15671539	95.99391174	5324.546387	1.754185319	2.688492775
8/21/2004 7:40	8.820075989	95.20081329	198.15242	385.1674805	378.3679199	42.19379425	48.59975052	44.28858948	80.29297638	1.845881581	130.865509	181.0839233	196.1264801	198.5479279	201.6758423	6.252871513	5763.196777	96.76274872	96.04497528	5212.818359	1.75218308	2.688320875
